,Original File,Mapping
0,../nii_files/20210404_images/RT_153_deform12-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_088_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform76-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_089_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform100-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_090_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform35-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_091_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform54-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_092_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform28-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_093_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform50-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_094_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform91-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_095_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform62-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_096_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform32-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_097_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform69-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_098_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform59-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_099_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform18-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_100_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform68-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_101_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform11-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_102_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform30-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_103_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform77-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_104_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform95-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_105_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform34-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_106_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform71-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_107_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform88-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_108_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform96-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_109_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform60-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_110_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform58-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_111_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform49-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_112_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform55-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_113_0000.nii.gz
0,../nii_files/20210404_images/RT_153_deform80-downsample60.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTr/jhu_114_0000.nii.gz
0,../registered_niftis/reg_RT_143.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_115_0000.nii.gz
0,../registered_niftis/reg_LT_148.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_116_0000.nii.gz
0,../registered_niftis/reg_LT_171.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_117_0000.nii.gz
0,../registered_niftis/reg_LT_147.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_118_0000.nii.gz
0,../registered_niftis/reg_LT_143.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_119_0000.nii.gz
0,../registered_niftis/reg_RT_147.nii.gz,../00_ading/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task101_TemporalBone/imagesTs/jhu_120_0000.nii.gz
