,Original File,Mapping
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform10-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_013_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform11-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_014_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform12-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_015_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform13-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_016_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform15-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_017_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform17-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_018_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform18-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_019_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform19-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_020_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform2-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_021_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform20-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_022_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform21-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_023_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform22-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_024_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform23-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_025_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform25-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_026_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform26-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_027_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform27-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_028_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform29-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_029_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform30-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_030_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform44-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_031_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform47-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_032_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform5-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_033_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform52-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_034_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform59-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_035_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform65-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_036_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform7-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_037_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform75-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_038_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform83-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_039_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform88-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_040_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform91-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_041_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform95-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_042_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform9-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_043_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform1-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_044_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform10-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_045_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform12-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_046_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform13-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_047_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform14-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_048_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform15-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_049_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform16-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_050_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform18-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_051_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform19-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_052_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform21-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_053_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform22-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_054_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform23-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_055_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform26-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_056_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform29-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_057_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform32-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_058_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform35-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_059_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform37-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_060_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform38-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_061_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform4-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_062_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform6-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_063_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform7-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_064_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform9-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_065_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform10-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_066_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform103-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_067_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform108-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_068_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform110-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_069_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform112-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_070_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform114-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_071_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform115-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_072_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform17-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_073_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform18-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_074_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform27-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_075_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform35-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_076_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform39-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_077_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform46-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_078_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform47-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_079_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform48-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_080_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform49-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_081_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform5-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_082_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform51-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_083_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform53-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_084_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform56-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_085_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform57-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_086_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform7-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_087_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform8-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_088_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform9-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_089_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform1-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_090_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform10-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_091_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform11-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_092_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform12-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_093_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform13-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_094_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform14-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_095_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform15-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_096_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform16-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_097_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform17-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_098_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform18-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_099_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform19-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_100_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform2-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_101_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform20-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_102_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform21-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_103_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform22-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_104_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform24-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_105_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform3-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_106_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform4-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_107_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform5-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_108_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform6-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_109_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_145_deform6-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_110_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform7-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_111_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform32-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_112_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform8-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_113_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_152_deform36-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_114_0000.nii.gz
0,../nii_files/Ablation_3/5_template/RT_153_deform4-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_115_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform8-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_116_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_LT_151_deform9-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_117_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform1-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_118_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform14-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_119_0000.nii.gz
